3000	5.134519622406394	0.14508045372415387
3200	3.464880949238786	0.15684337317115304
3400	1.956368808691495	0.0897632928424074
3600	1.0566156370036686	0.09608059249596326
3800	1.0444280222843925	0.08143219298561272
4000	0.7615850405469253	0.07418999091009001
4200	1.0272140760482718	0.0643130949365487
4400	1.6893008400033218	0.04622622418748775
4600	2.1297396352246794	0.08362059130154781
4800	2.2409442731102844	0.04118036931763989
5000	1.7407239877856882	0.04666842190400081
5200	1.1683566619334347	0.06272173578461844
5400	0.7479636857372215	0.018270083090564736
5600	0.7414693068684775	0.06608136481315995
5800	0.7476719904790774	0.09118151412328322
6000	0.4409999497234393	0.10880216939616405
6200	0.6272762301863682	0.04019664400243866
6400	0.943602819855071	0.07247666269813402
6600	1.1923288285551759	0.04026398130092427
6800	1.1809441847720337	0.045867070379031406
7000	0.8542925650727147	0.05173820859069158
7200	0.5908643226395189	0.0254742399948665
7400	0.4730966662101255	0.014727092407251436
7600	0.6282216950801879	0.12946046743997922
7800	0.5113050230294433	0.015646657361880433
8000	0.2709146458225769	0.02110986878707281
8200	0.45926496203814804	0.019188386390977814
8400	0.6993530505501184	0.03379379817470905
8600	0.7934227496955619	0.02375576493846147
8800	0.8005282160540007	0.02245622617713001
9000	0.4982178121355066	0.02463788847140619
9200	0.39306414371945375	0.020693927343112883
9400	0.3537382400857451	0.006797355709415536
9600	0.42014920822606233	0.0108886008293871
9800	0.42364821056003094	0.02096109512951385
10000	0.1910782703271577	0.017596130323868718
