3000	5.437260354166479	0.1907247272134097
3200	3.7762870971444293	0.19343571813967578
3400	2.129212902379951	0.11278213573442673
3600	0.9870050127308148	0.04547243075747716
3800	0.7206636213267347	0.16007264107106323
4000	0.2734922248389653	0.09691251701715897
4200	1.1820178972952857	0.06297326972155065
4400	1.9663210007778897	0.11148509525048624
4600	2.4034782990265637	0.0911501405083762
4800	2.3639391553607396	0.1354136059967831
5000	2.019365101812755	0.07821042689501344
5200	1.2892077090911218	0.08695643134149753
5400	0.8090407905534711	0.03778643129157151
5600	0.5096287896482886	0.017222312905042107
5800	0.5790383104089533	0.06951975290409193
6000	0.21948682378860435	0.15432860092891457
6200	0.7533517827086532	0.04462348843684178
6400	1.1251556727451475	0.06349838701670897
6600	1.3580706553916086	0.04334548312296843
6800	1.352535231225422	0.0405783946896704
7000	0.959698307808698	0.03509665156250696
7200	0.6625972388082655	0.04765090483519121
7400	0.4642272997268885	0.0062508686807251435
7600	0.4320858659498069	0.03510439508155575
7800	0.4263675560461263	0.044463243506731795
8000	0.1034547694293746	0.029752203734293218
8200	0.5148190883357199	0.023104787677352516
8400	0.755750048727693	0.016028448542107148
8600	0.8780780272926283	0.018287766218841046
8800	0.8759353872292076	0.027489664262819173
9000	0.5803245825751332	0.019844427260742117
9200	0.4151134056706532	0.008088172591827949
9400	0.3352015612193272	0.01413038883639858
9600	0.34778044916281503	0.036783967423030854
9800	0.35824236519653335	0.020446039219107492
10000	0.0717023379662817	0.033265402737059246
